sourceDataRow,paper_id,source_study_id,paper_title,paper_doi,cohort_family,population_label,setting,outcome_scope,time_loss_definition,time_loss_threshold,sex,age_category,playing_level,geography,discipline,source_incidence_definition,source_burden_definition,source_exposure_unit,exposure_construction,source_notes,source_evidence,rate_sd,observation_id,injury_count,exposure_player_hours,rate_per_1000_player_hours,reported_rate_per_1000,calculated_rate_per_1000,ci95_lower,ci95_upper,source_count_field,source_rate_field,injury_location,tissue_type,injury_diagnosis,onset,player_position,laterality,outcome_target,metric,incidence_per_1000_player_hours,burden_days_per_1000_player_hours,source_context_row,source_context_csv,analysis_route,primary_model_eligible,sensitivity_definition,sensitivity_estimated_exposure,sensitivity_rounded_reconstruction,scope_verification,overlap_verification,metric_alignment_verification,source_parent_id,duplicate_of,arithmetic_method,inferred_exposure_player_hours,inferred_injury_count_estimate,rounding_assumption,inference_usable_for_count_likelihood,meanAge,ageRange,sampleSizePlayers,numberOfTeams,observationDuration,dataCollectionPeriod,numberOfSeasons,studyDesign,trialArm,randomisedControlledTrial,geneticGroup,injuryDefinition,injuryDefinitionDescription,exposureDefinitionDescription,mechanismReportingDescription,recurrenceDefinitionDescription,severityDefinitionDescription,source_context_injuryMostCommonLocation,source_context_injuryMostCommonType,source_context_injuryMostCommonDiagnosis,population_role,population_partition_evidence,outcome_coverage_restriction,exposure_method_evidence,exposure_method_categories,exposure_method_details,standard_90_minute_pitch_formula,exposure_method_adjudication,exposure_method_sensitivity_only,historical_source_family_role,historical_source_family_evidence,descriptor_status,days_lost,candidate_injury_count,candidate_source_count_field,metric_correction_reason,metric_correction_evidence,release_context_csv,release_context_join_key,candidate_outcome_scope,candidate_injury_location,candidate_tissue_type,candidate_injury_diagnosis,candidate_review_flags,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,prefit_gate,alignment_decision,alignment_reason,alignment_evidence,threshold_analysis_route,overlap_selection,overlap_family,overlap_reason,overlap_evidence,selected_parent_id,sampling_information_route,reverse_exposure_supported,reverse_exposure_evidence,analysis_target_key,main_scientific_input_selected,model_readiness
4,S009,S009,Ekstrand J. and Hagglund M. and Fuller C.W. - 2011 - Comparison of injuries sustained on artificial turf and grass by male and female elite football play.pdf,,S009,Row 1,overall,injuryLocation_ankle,time-loss,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,"Sweden, Netherlands, Finland, Switzerland, Ireland, Norway, Scotland, Austria",Football,injuries per 1000 player hours,,hours,source construction requires review,,source CSV: injuryLocation_ankle_incidence,,4:incidence:overall:injuryLocation_ankle_incidence,,198071,1.27,1.27,,,,,injuryLocation_ankle_incidence,ankle,,,,,,injuryLocation_ankle,incidence,1.27,,4,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,S009:multiple_rows,,approximate_count_from_reported_rate,,251.55017,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,25,,613,15,Feb 2003 to Oct 2008 (up to 59 months),,varies by team (4-58 months),prospective cohort,,,,Time loss,time-loss,,Medical Staff,Injury of same type and at same site as index injury occurring within 2 months after return to full participation,"slight (<1 day), minimal (1-3 days), mild (4-7 days), moderate (8-28 days), severe (>28 days)",thigh,strain,thigh strain,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_ankle,ankle,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_ankle_incidence,sensitivity,select,S009,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_ankle|ankle||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_ankle,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_ankle_incidence,,601:incidence:overall:injuryLocation_ankle_incidence,,46486.8,0.4,0.4,,,,,injuryLocation_ankle_incidence,ankle,,,,,,injuryLocation_ankle,incidence,0.4,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,18.59472,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_ankle,ankle,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_ankle_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_ankle|ankle||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_foot,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_foot_incidence,,601:incidence:overall:injuryLocation_foot_incidence,,46486.8,0.2,0.2,,,,,injuryLocation_foot_incidence,foot,,,,,,injuryLocation_foot,incidence,0.2,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,9.29736,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_foot,foot,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_foot_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_foot|foot||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_hand,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_hand_incidence,,601:incidence:overall:injuryLocation_hand_incidence,,46486.8,0.1,0.1,,,,,injuryLocation_hand_incidence,hand,,,,,,injuryLocation_hand,incidence,0.1,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,4.64868,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_hand,hand,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_hand_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_hand|hand||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_knee,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_knee_incidence,,601:incidence:overall:injuryLocation_knee_incidence,,46486.8,0.6,0.6,,,,,injuryLocation_knee_incidence,knee,,,,,,injuryLocation_knee,incidence,0.6,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,27.89208,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_knee,knee,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_knee_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_knee|knee||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_lower_leg,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_lower_leg_incidence,,601:incidence:overall:injuryLocation_lower_leg_incidence,,46486.8,0.3,0.3,,,,,injuryLocation_lower_leg_incidence,lower leg,,,,,,injuryLocation_lower_leg,incidence,0.3,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,13.94604,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_lower_leg,lower leg,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_lower_leg_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_lower_leg|lower leg||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_lower_limb_overall,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_lower_limb_overall_incidence,,601:incidence:overall:injuryLocation_lower_limb_overall_incidence,,46486.8,2.9,2.9,,,,,injuryLocation_lower_limb_overall_incidence,lower limb overall,,,,,,injuryLocation_lower_limb_overall,incidence,2.9,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,134.81172,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_lower_limb_overall,lower limb overall,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_lower_limb_overall_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_lower_limb_overall|lower limb overall||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_lumbosacral,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_lumbosacral_incidence,,601:incidence:overall:injuryLocation_lumbosacral_incidence,,46486.8,0.2,0.2,,,,,injuryLocation_lumbosacral_incidence,lumbosacral,,,,,,injuryLocation_lumbosacral,incidence,0.2,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,9.29736,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_lumbosacral,lumbosacral,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_lumbosacral_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_lumbosacral|lumbosacral||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_shoulder,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_shoulder_incidence,,601:incidence:overall:injuryLocation_shoulder_incidence,,46486.8,0.02,0.02,,,,,injuryLocation_shoulder_incidence,shoulder,,,,,,injuryLocation_shoulder,incidence,0.02,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,0.929736,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_shoulder,shoulder,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_shoulder_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_shoulder|shoulder||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_thigh,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_thigh_incidence,,601:incidence:overall:injuryLocation_thigh_incidence,,46486.8,0.9,0.9,,,,,injuryLocation_thigh_incidence,thigh,,,,,,injuryLocation_thigh,incidence,0.9,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,41.83812,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_thigh,thigh,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_thigh_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_thigh|thigh||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_trunk_overall,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_trunk_overall_incidence,,601:incidence:overall:injuryLocation_trunk_overall_incidence,,46486.8,0.2,0.2,,,,,injuryLocation_trunk_overall_incidence,trunk overall,,,,,,injuryLocation_trunk_overall,incidence,0.2,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,9.29736,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_trunk_overall,trunk overall,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_trunk_overall_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_trunk_overall|trunk overall||||,false,likelihood_and_target_selection_pending
601,S377,S377,"Incidence, burden, and pattern of injuries in Spanish male youth soccer players: A prospective cohort study",10.1016/j.ptsp.2022.06.005,S377,Row 1,overall,injuryLocation_upper_arm,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Amateur,Spain,Football,"injuries per 1000 player-hours during training, match, and overall exposure",days lost per 1000 hours of exposure,hours,source construction requires review,,source CSV: injuryLocation_upper_arm_incidence,,601:incidence:overall:injuryLocation_upper_arm_incidence,,46486.8,0.02,0.02,,,,,injuryLocation_upper_arm_incidence,upper arm,,,,,,injuryLocation_upper_arm,incidence,0.02,,601,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,,,approximate_count_from_reported_rate,,0.929736,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,,,314,20,9 months - September to May-June),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff and coaches,,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle/tendon,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_upper_arm,upper arm,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_upper_arm_incidence,sensitivity,select,S377,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_upper_arm|upper arm||||,false,likelihood_and_target_selection_pending
